"person_id","screening_date","arnold_fta_raw","arnold_fta","arnold_nca_raw","arnold_nca","arnold_nvca_raw","arnold_nvca","Risk of Failure to Appear_decile_score","Risk of Failure to Appear_raw_score","Risk of Recidivism_decile_score","Risk of Recidivism_raw_score","Risk of Violence_decile_score","Risk of Violence_raw_score","general_two_year","general_six_month","years","recidnot","drug_two_year","property_two_year","misdemeanor_two_year","felony_two_year","drug_six_month","property_six_month","misdemeanor_six_month","felony_six_month","violent_two_year","violent_six_month","nullcharge","sex","race","age_at_current_charge","p_charges"
4511,2013-01-09,1,2,1,2,1,"No",1,15,1,-1.67,1,-3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",56,4
4513,2013-05-19,0,1,3,3,3,"No",1,11,4,-0.65,6,-1.5,1,0,1.80475701574264,0,0,0,1,0,0,0,0,0,1,0,0,1,"Other",21,3
4514,2013-12-26,2,3,7,5,4,"Yes",3,20,7,-0.04,1,-3.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",62,35
4516,2013-09-11,0,1,1,2,1,"No",5,22,1,-1.71,1,-3.3,1,0,0.971423682409309,0,0,0,1,0,0,0,0,0,0,0,0,1,"Caucasian",43,2
4518,2014-01-14,2,3,8,5,3,"No",1,14,3,-0.78,4,-2.14,1,0,0.677618069815195,0,0,0,1,0,0,0,0,0,0,0,0,1,"African-American",21,16
4520,2013-09-26,1,2,1,2,1,"No",1,14,6,-0.43,3,-2.37,1,1,0.435831622176591,0,0,0,1,0,0,0,1,0,1,1,0,0,"African-American",27,10
4520,2014-03-06,2,3,4,3,4,"Yes",2,17,6,-0.47,3,-2.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"African-American",27,11
4526,2013-06-17,2,3,6,4,5,"Yes",2,16,5,-0.34,4,-2.12,1,1,0.336071184120465,0,0,1,1,0,0,1,1,0,1,1,0,1,"Caucasian",25,5
4530,2013-11-27,0,1,1,2,1,"No",1,14,2,-1.01,3,-2.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Other",23,7
4533,2013-01-04,1,2,5,4,4,"Yes",4,21,6,-0.29,6,-1.52,1,1,0.0355920602327173,0,0,0,0,1,0,0,0,1,1,1,0,1,"Caucasian",19,3
4536,2013-08-19,2,3,5,4,5,"Yes",4,20,1,-1.73,1,-3.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"Caucasian",42,4
4537,2013-03-09,2,3,7,5,6,"Yes",3,19,4,-0.67,2,-2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",37,16
4538,2013-03-22,2,3,8,5,3,"No",5,22,9,0.56,3,-2.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",34,27
4544,2013-05-24,2,3,5,4,4,"Yes",1,15,5,-0.35,6,-1.55,1,0,0.785592060232717,0,0,0,0,1,0,0,0,0,1,0,0,1,"African-American",24,4
4544,2014-03-10,2,3,6,4,5,"Yes",1,15,6,-0.21,8,-1.25,1,1,0.430355920602327,0,0,0,0,1,0,0,0,1,1,1,0,1,"African-American",25,7
4550,2014-02-09,2,3,7,5,6,"Yes",8,30,8,0.24,7,-1.27,1,0,0.535592060232717,0,0,0,1,0,0,0,0,0,0,0,0,1,"African-American",38,42
4553,2013-04-27,2,3,4,3,2,"No",1,15,3,-0.87,2,-2.8,0,0,2.68035592060233,1,0,0,0,0,0,0,0,0,0,0,0,1,"Hispanic",31,5
4556,2014-03-23,2,3,5,4,5,"Yes",1,14,4,-0.99,1,-3.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"African-American",31,4
456,2013-12-02,2,3,4,3,4,"Yes",5,23,3,-0.97,1,-3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",34,11
4560,2013-10-01,1,2,2,2,4,"Yes",1,11,1,-1.95,1,-3.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Hispanic",35,2
4562,2013-08-16,4,4,8,5,6,"Yes",2,17,5,-0.41,4,-2.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",25,31
4566,2013-02-03,1,2,1,2,1,"No",1,12,4,-1.02,3,-2.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"African-American",27,2
4568,2014-02-19,0,1,2,2,2,"No",1,13,2,-1.28,3,-2.48,1,1,0.490588637919233,0,1,0,1,0,1,0,1,0,0,0,0,1,"Caucasian",21,2
457,2013-08-16,2,3,5,4,5,"Yes",1,14,2,-1.34,1,-3.41,1,0,1.68309377138946,0,0,1,0,1,0,0,0,0,1,0,0,1,"Other",41,5
4574,2013-01-13,2,3,6,4,3,"No",4,21,8,0.24,4,-2.11,1,0,1.01095140314853,0,1,0,0,1,0,0,0,0,1,0,0,1,"Caucasian",28,23
4578,2014-03-20,1,2,2,2,2,"No",1,14,1,-1.4,1,-2.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",48,3
4579,2013-05-26,1,2,0,1,3,"No",3,18,4,-0.62,1,-3.49,1,0,0.924880219028063,0,0,0,0,1,0,0,0,0,0,0,0,1,"African-American",49,7
4580,2013-03-20,2,3,7,5,2,"No",3,20,10,0.85,8,-1.24,1,0,1.51642710472279,0,1,0,0,1,0,0,0,0,0,0,0,1,"African-American",22,14
4582,2013-03-19,2,3,7,5,6,"Yes",9,30,8,-0.08,3,-2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"African-American",43,15
4584,2013-04-18,1,2,2,2,4,"Yes",3,19,1,-1.74,1,-3.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",59,6
4586,2013-04-27,2,3,9,6,4,"Yes",7,27,4,-0.74,3,-2.34,1,0,0.672142368240931,0,0,1,0,1,0,0,0,0,1,0,0,1,"Other",54,20
459,2013-12-01,2,3,4,3,4,"Yes",1,12,1,-1.89,1,-3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"African-American",30,6
4591,2013-01-06,2,3,7,5,4,"Yes",2,16,9,0.61,9,-0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",21,15
4595,2013-01-04,2,3,4,3,2,"No",3,20,7,-0.06,5,-1.81,1,1,0.054757015742642,0,0,0,1,0,0,0,1,0,1,1,0,1,"African-American",26,6
4598,2013-05-10,1,2,5,4,2,"No",5,23,10,0.64,8,-1.09,0,0,2.33333333333333,1,0,0,0,0,0,0,0,0,0,0,0,1,"African-American",27,10
4599,2014-03-15,4,4,8,5,6,"Yes",2,17,2,-1.22,2,-2.91,1,0,0.844284736481862,0,0,1,0,1,0,0,0,0,1,0,0,1,"African-American",57,30
4603,2013-02-16,2,3,4,3,2,"No",3,20,3,-0.76,1,-2.99,0,0,2.54380561259411,1,0,0,0,0,0,0,0,0,0,0,0,1,"African-American",36,5
4604,2013-02-28,2,3,5,4,3,"No",1,14,1,-1.96,1,-3.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Hispanic",45,8
4605,2013-05-04,4,4,5,4,4,"Yes",2,17,1,-1.7,1,-3.06,1,0,0.627138945927447,0,0,0,1,0,0,0,0,0,1,0,0,1,"Other",28,4
4610,2013-02-15,2,3,9,6,4,"Yes",6,25,9,0.55,8,-1.19,1,0,0.582135523613963,0,0,1,0,1,0,0,0,0,1,0,0,1,"African-American",23,24
4615,2013-01-19,1,2,4,3,2,"No",1,14,6,-0.46,5,-1.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"African-American",21,3
4616,2013-02-20,6,5,10,6,6,"Yes",3,20,9,0.49,9,-0.63,1,0,0.541067761806982,0,0,0,0,1,0,0,0,0,1,0,0,1,"African-American",20,14
4622,2013-05-22,0,1,0,1,2,"No",4,21,3,-0.92,3,-2.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Other",35,3
4624,2014-01-04,2,3,4,3,2,"No",4,21,8,0.23,6,-1.72,1,1,0.246064339493498,0,0,0,1,0,0,0,1,0,1,1,0,1,"African-American",30,5
4625,2013-10-15,2,3,4,3,2,"No",1,15,6,-0.26,3,-2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",24,19
4628,2013-02-08,1,2,3,3,1,"No",3,18,9,0.55,9,-0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",21,4
4636,2014-01-03,1,2,4,3,5,"Yes",1,11,6,-0.58,7,-1.33,1,0,0.638090349075975,0,0,0,1,0,0,0,0,0,0,0,0,0,"African-American",18,2
4637,2013-03-14,1,2,1,2,1,"No",4,21,1,-1.39,2,-2.73,1,0,0.788329911019849,0,0,0,1,0,0,0,0,0,0,0,0,1,"African-American",33,4
4639,2014-01-12,2,3,7,5,6,"Yes",7,27,4,-0.62,3,-2.26,1,0,0.599760438056126,0,0,0,1,0,0,0,0,0,1,0,0,0,"Hispanic",36,24
464,2013-02-18,1,2,2,2,4,"Yes",3,18,3,-0.9,3,-2.52,1,0,1.13535249828884,0,0,0,1,0,0,0,0,0,0,0,0,1,"Caucasian",25,4
4641,2013-01-02,0,1,0,1,2,"No",1,14,4,-0.9,2,-2.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"Caucasian",31,2
4643,2013-05-07,2,3,8,5,5,"Yes",7,26,10,0.92,6,-1.5,1,1,0.116187542778919,0,1,0,0,1,1,0,0,1,1,0,0,1,"African-American",29,33
4647,2013-12-16,1,2,2,2,4,"Yes",1,15,6,-0.15,8,-1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",19,2
4657,2013-08-27,2,3,4,3,4,"Yes",1,13,2,-1.07,3,-2.33,1,1,0.213210130047912,0,0,0,1,0,0,0,1,0,1,1,0,1,"Caucasian",32,4
4658,2013-03-27,2,3,7,5,4,"Yes",7,27,6,-0.21,6,-1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",31,9
4661,2014-03-06,2,3,7,5,6,"Yes",1,15,2,-1.32,2,-2.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",40,12
4663,2013-08-25,2,3,8,5,5,"Yes",3,19,6,-0.13,3,-2.51,1,1,0.485112936344969,0,1,0,0,1,1,0,0,1,0,0,0,1,"Caucasian",46,14
4667,2013-02-17,6,5,6,4,4,"Yes",1,14,5,-0.38,3,-2.3,1,0,1.33213552361396,0,1,0,1,0,0,0,0,0,0,0,0,1,"African-American",25,10
4668,2013-12-24,1,2,0,1,1,"No",4,20,1,-2.29,1,-3.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"Caucasian",63,2
467,2013-03-16,6,5,9,6,4,"Yes",4,21,10,0.79,10,-0.43,1,1,0.218685831622177,0,0,0,1,0,0,0,1,0,1,1,0,1,"Other",21,15
4672,2013-10-21,2,3,8,5,3,"No",9,33,8,0.18,6,-1.63,1,1,0.19678302532512,0,1,0,1,0,1,0,1,0,0,0,0,1,"Caucasian",45,46
4673,2013-03-19,1,2,4,3,1,"No",3,19,8,0.15,8,-1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",22,4
4675,2013-10-24,2,3,7,5,4,"Yes",4,21,6,-0.23,3,-2.34,1,0,1.04380561259411,0,0,0,0,1,0,0,0,0,0,0,0,1,"Other",46,15
4677,2013-12-07,6,5,6,4,4,"Yes",6,24,3,-0.99,1,-3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Other",40,10
4678,2013-04-22,2,3,5,4,4,"Yes",3,20,3,-0.83,2,-2.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",60,9
4681,2013-04-11,2,3,7,5,5,"Yes",3,18,10,0.73,9,-0.65,1,1,0.371663244353183,0,1,0,1,0,1,0,1,0,1,1,0,1,"African-American",18,4
4682,2013-10-09,0,1,1,2,3,"No",1,13,2,-1.2,2,-2.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",25,2
4694,2014-01-27,1,2,1,2,3,"No",8,28,4,-0.63,1,-3.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",42,3
4698,2013-03-20,2,3,8,5,5,"Yes",2,16,6,-0.21,1,-2.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",51,23
47,2013-09-16,2,3,7,5,6,"Yes",10,40,10,0.7,8,-1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",30,18
4701,2013-08-18,2,3,7,5,6,"Yes",10,41,10,0.84,8,-1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",36,25
4702,2013-10-24,2,3,6,4,2,"No",1,14,9,0.4,8,-1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",19,4
4704,2013-08-08,2,3,8,5,6,"Yes",1,15,3,-0.76,3,-2.33,1,0,0.729637234770705,0,0,1,0,1,0,0,0,0,1,0,0,1,"Caucasian",41,5
4705,2013-04-08,2,3,5,4,2,"No",8,28,3,-0.98,1,-3.35,1,1,0.25,0,0,0,1,0,0,0,1,0,0,0,0,1,"African-American",49,10
4705,2014-02-07,2,3,5,4,2,"No",9,32,2,-1.1,1,-3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",49,13
4712,2014-01-08,2,3,5,4,2,"No",9,33,2,-1.36,1,-3.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",54,8
4715,2013-01-05,2,3,6,4,3,"No",4,21,8,0.16,7,-1.39,1,0,1.47416153319644,0,0,0,1,0,0,0,0,0,0,0,0,1,"African-American",31,22
4723,2013-09-04,4,4,10,6,7,"Yes",1,13,7,0.05,9,-0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Hispanic",20,11
473,2013-02-21,1,2,3,3,1,"No",2,17,5,-0.34,7,-1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",19,3
4730,2014-01-08,1,2,3,3,4,"Yes",1,12,2,-1.07,5,-1.92,1,0,0.704996577686516,0,0,0,1,0,0,0,0,0,0,0,0,1,"Caucasian",18,2
4739,2013-03-13,2,3,8,5,3,"No",3,20,9,0.31,9,-0.81,1,0,0.691307323750856,0,1,0,0,1,0,0,0,0,1,0,0,1,"African-American",22,31
4743,2013-05-09,2,3,8,5,3,"No",9,32,7,0,5,-1.81,0,0,2.07939767282683,1,0,0,0,0,0,0,0,0,0,0,0,1,"Hispanic",32,10
4749,2014-01-24,0,1,0,1,2,"No",1,14,1,-1.82,1,-3.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",45,3
4750,2013-06-26,2,3,9,6,6,"Yes",1,14,4,-0.67,2,-2.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",27,14
4757,2013-03-02,1,2,1,2,1,"No",1,12,2,-1.22,1,-3.01,1,0,1.43856947296372,0,0,0,1,0,0,0,0,0,0,0,0,1,"African-American",36,6
4759,2013-04-13,2,3,9,6,4,"Yes",3,18,6,-0.15,4,-2.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Hispanic",35,13
4761,2013-04-12,5,5,3,3,1,"No",3,19,2,-1.1,2,-2.82,1,0,0.769164955509925,0,0,0,1,0,0,0,0,0,0,0,0,1,"Hispanic",27,6
4763,2013-04-04,1,2,3,3,1,"No",1,13,3,-0.92,4,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",20,2
4765,2013-08-20,1,2,4,3,4,"Yes",3,19,1,-1.67,1,-3.23,1,0,1.56023271731691,0,0,0,0,0,0,0,0,0,0,0,0,1,"Caucasian",42,8
4767,2013-03-24,2,3,4,3,2,"No",3,18,2,-1.38,1,-3.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",36,5
4769,2013-08-15,1,2,1,2,3,"No",3,19,3,-0.82,1,-3.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",37,5
4775,2013-09-07,1,2,3,3,4,"Yes",7,26,5,-0.36,3,-2.48,1,0,0.602498288843258,0,0,0,1,0,0,0,0,0,1,0,0,1,"Caucasian",39,5
4776,2013-01-09,1,2,3,3,5,"Yes",3,20,2,-1.16,1,-3.18,1,1,0.271902806297057,0,0,0,1,0,0,0,1,0,0,0,0,1,"African-American",35,14
4778,2013-02-17,1,2,0,1,3,"No",9,32,1,-1.46,1,-3.86,1,1,0.0970225872689938,0,0,1,1,0,0,1,1,0,0,0,0,1,"Caucasian",64,2
4780,2014-01-02,1,2,3,3,4,"Yes",4,21,6,-0.26,7,-1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",20,4
4781,2013-10-16,2,3,9,6,6,"Yes",3,19,6,-0.14,3,-2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",42,25
4789,2013-10-12,2,3,6,4,3,"No",3,20,7,-0.1,2,-2.76,1,1,0.338809034907598,0,0,0,1,0,0,0,1,0,0,0,0,1,"African-American",34,20
4792,2013-10-29,5,5,6,4,5,"Yes",1,14,9,0.14,6,-1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"African-American",19,5
4793,2013-05-09,2,3,4,3,4,"Yes",1,15,3,-0.84,2,-2.66,1,0,0.549281314168378,0,1,0,1,0,0,0,0,0,0,0,0,1,"Caucasian",28,8
4797,2013-04-14,2,3,6,4,3,"No",2,17,4,-0.6,3,-2.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",30,13
48,2014-01-11,2,3,8,5,5,"Yes",2,17,3,-0.81,4,-2.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",36,10
4800,2014-01-04,2,3,9,6,4,"Yes",7,25,10,1.06,9,-0.99,1,1,0.0054757015742642,0,1,0,1,0,1,0,1,0,0,0,0,0,"African-American",28,34
4805,2013-10-27,1,2,1,2,1,"No",6,25,7,-0.09,3,-2.28,1,1,0.0082135523613963,0,1,0,1,0,1,0,1,0,0,0,0,1,"African-American",32,4
4811,2013-08-05,1,2,4,3,4,"Yes",3,19,2,-1.17,2,-2.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",62,8
4817,2013-01-27,0,1,1,2,3,"No",1,13,3,-0.85,4,-2.12,1,1,0.415468856947296,0,0,0,0,1,0,0,0,1,1,1,0,1,"African-American",26,3
4826,2013-03-01,2,3,6,4,3,"No",3,20,3,-0.85,3,-2.41,1,1,0.174880219028063,0,1,0,0,1,1,0,0,1,0,0,0,1,"Hispanic",28,15
4827,2013-04-18,1,2,1,2,1,"No",1,12,1,-2.32,1,-4.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"African-American",53,3
4831,2013-05-20,2,3,5,4,4,"Yes",3,18,4,-0.6,2,-2.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",30,14
4833,2013-02-11,6,5,8,5,4,"Yes",1,13,5,-0.41,6,-1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",22,4
4834,2013-05-05,3,4,2,2,3,"No",1,13,5,-0.73,3,-2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"African-American",25,7
4835,2013-04-02,1,2,4,3,4,"Yes",9,33,10,0.64,10,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",34,2
4839,2013-12-24,1,2,3,3,4,"Yes",3,20,8,0.12,5,-1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",33,7
484,2013-02-22,2,3,4,3,2,"No",4,21,5,-0.48,3,-2.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",24,8
4845,2013-10-04,0,1,0,1,2,"No",5,22,2,-1.1,3,-2.4,1,0,1.52464065708419,0,0,0,1,0,0,0,0,0,1,0,0,1,"African-American",23,4
4847,2013-02-16,2,3,6,4,4,"Yes",6,24,4,-0.7,6,-1.71,1,0,1.89356605065024,0,0,0,0,1,0,0,0,0,1,0,0,1,"Caucasian",46,12
485,2013-03-26,1,2,3,3,3,"No",6,25,9,0.46,9,-0.77,1,1,0.188569472963723,0,0,1,0,1,0,1,0,1,1,0,0,1,"African-American",21,7
4851,2013-08-07,2,3,8,5,4,"Yes",1,13,6,-0.17,4,-2.01,1,0,0.721423682409309,0,1,0,1,0,0,0,0,0,0,0,0,1,"African-American",22,9
4853,2014-01-06,0,1,1,2,1,"No",2,16,1,-2.23,1,-3.65,1,1,0.465947980835045,0,0,0,1,0,0,0,1,0,0,0,0,0,"Caucasian",63,6
4864,2013-02-14,1,2,3,3,3,"No",2,17,6,-0.53,2,-2.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"African-American",27,9
4866,2013-12-27,6,5,11,6,6,"Yes",8,28,6,-0.29,7,-1.48,1,1,0.0739219712525667,0,1,0,0,1,1,0,0,1,0,0,0,1,"African-American",28,24
4871,2013-03-19,0,1,2,2,4,"Yes",3,20,3,-0.96,1,-2.99,1,0,1.0082135523614,0,1,0,0,1,0,0,0,0,0,0,0,1,"Caucasian",48,25
4872,2013-12-07,2,3,6,4,5,"Yes",1,15,3,-1.05,3,-2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"African-American",26,7
4873,2014-02-17,7,6,6,4,2,"No",1,14,6,-0.46,2,-2.57,1,0,0.535592060232717,0,0,0,1,0,0,0,0,0,0,0,0,0,"African-American",25,6
4879,2013-09-19,1,2,1,2,3,"No",1,13,4,-0.69,3,-2.37,1,0,1.0082135523614,0,0,1,0,1,0,0,0,0,1,0,0,1,"African-American",26,7
4882,2013-01-11,2,3,8,5,3,"No",2,16,10,0.65,9,-0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",20,12
4887,2013-06-10,2,3,4,3,2,"No",1,14,5,-0.51,2,-2.64,1,0,1.21868583162218,0,0,0,1,0,0,0,0,0,1,0,0,1,"Caucasian",26,15
489,2013-10-04,1,2,1,2,3,"No",1,15,3,-0.75,4,-2.08,1,1,0.291067761806982,0,0,0,1,0,0,0,1,0,1,0,0,1,"Caucasian",25,3
49,2013-01-20,2,3,9,6,4,"Yes",8,29,5,-0.46,2,-2.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",50,61
4902,2013-02-19,2,3,6,4,6,"Yes",2,16,2,-1.24,3,-2.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Hispanic",50,6
4906,2013-05-04,6,5,13,6,6,"Yes",5,22,9,0.49,9,-0.69,1,0,0.852498288843258,0,0,1,0,1,0,0,0,0,1,0,0,1,"African-American",21,36
4907,2013-11-25,2,3,9,6,6,"Yes",7,27,9,0.59,6,-1.72,0,0,2.1694045174538,1,0,0,0,0,0,0,0,0,0,0,0,1,"African-American",28,40
4912,2013-04-06,5,5,7,5,1,"No",1,15,8,0.24,5,-1.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Hispanic",20,20
4914,2013-08-22,6,5,8,5,2,"No",1,15,8,0.2,7,-1.27,1,0,0.616187542778919,0,0,0,1,0,0,0,0,0,1,0,0,1,"African-American",20,10
4916,2013-08-13,1,2,2,2,1,"No",1,13,3,-0.95,2,-2.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",31,8
4923,2013-12-12,0,1,2,2,0,"No",2,16,3,-0.89,4,-2.1,1,1,0.258213552361396,0,0,0,1,0,0,0,1,0,0,0,0,1,"Other",22,4
4928,2013-03-22,2,3,6,4,2,"No",1,12,3,-0.78,3,-2.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Other",22,4
4929,2013-02-21,0,1,1,2,3,"No",4,21,7,0.06,4,-2.05,0,0,3.03559206023272,1,0,0,0,0,0,0,0,0,0,0,0,1,"African-American",45,2
493,2013-03-13,0,1,0,1,0,"No",2,16,1,-2.2,1,-3.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",42,6
4933,2013-08-02,2,3,6,4,3,"No",5,22,8,0.19,3,-2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",34,26
4935,2013-01-14,2,3,7,5,4,"Yes",9,33,10,0.71,10,-0.35,0,0,2.11344969199179,1,0,0,0,0,0,0,0,0,0,0,0,1,"African-American",25,34
4937,2013-03-18,2,3,5,4,2,"No",3,19,2,-1.09,1,-3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Other",45,10
4939,2013-08-20,1,2,6,4,6,"Yes",2,16,8,0.13,10,-0.61,1,1,0.0109514031485284,0,0,1,0,1,0,1,0,1,1,1,0,1,"African-American",18,6
494,2013-08-02,6,5,8,5,5,"Yes",5,22,5,-0.33,6,-1.64,0,0,2.22689938398357,1,0,0,0,0,0,0,0,0,0,0,0,1,"Hispanic",18,4
4940,2013-08-02,4,4,7,5,3,"No",2,17,10,0.77,5,-1.88,1,1,0.277378507871321,0,0,0,1,0,0,0,1,0,1,1,0,1,"African-American",31,19
4941,2013-08-24,0,1,0,1,0,"No",1,11,1,-1.52,2,-2.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Hispanic",23,5
4943,2013-01-07,2,3,9,6,6,"Yes",7,26,9,0.52,7,-1.4,1,1,0.424880219028063,0,0,0,1,0,0,0,1,0,1,1,0,1,"African-American",43,31
4945,2013-02-24,2,3,6,4,6,"Yes",2,17,5,-0.75,3,-2.45,1,1,0.027378507871321,0,0,1,0,1,0,1,0,1,1,1,0,0,"Caucasian",24,13
4947,2013-10-07,2,3,7,5,6,"Yes",2,16,8,0.3,8,-1.22,1,0,0.752737850787132,0,0,1,0,1,0,0,0,0,0,0,0,1,"African-American",19,5
4948,2013-03-09,0,1,0,1,0,"No",1,13,4,-0.68,2,-2.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",26,3
4949,2014-01-04,2,3,6,4,3,"No",4,21,4,-0.6,1,-3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",44,9
4951,2014-03-17,1,2,1,2,3,"No",4,20,1,-1.77,1,-3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"Hispanic",49,4
4953,2014-03-24,2,3,5,4,2,"No",3,19,2,-1.33,4,-2.11,1,0,1.88261464750171,0,0,0,1,0,0,0,0,0,0,0,0,1,"African-American",31,12
4955,2014-03-04,2,3,8,5,3,"No",1,15,9,0.46,6,-1.71,1,0,0.713210130047912,0,0,0,1,0,0,0,0,0,1,0,0,1,"African-American",21,12
4956,2013-02-23,2,3,4,3,2,"No",1,14,8,0.26,4,-2.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",25,7
4958,2013-05-02,0,1,3,3,4,"Yes",1,13,6,-0.16,8,-1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",19,4
4959,2014-01-04,2,3,6,4,6,"Yes",3,20,2,-1.16,1,-2.99,1,0,1.06023271731691,0,0,0,0,1,0,0,0,0,1,0,0,1,"Hispanic",54,16
496,2013-01-11,1,2,6,4,4,"Yes",1,11,4,-0.94,4,-2.2,1,1,0.360711841204654,0,1,0,0,1,1,0,0,1,0,0,0,0,"Caucasian",21,7
